AMOX;NH;AB;AOH;Vhamox;mM e mM/min
10;0;0;0;0.145017
20;0;0;0;0.201204
30;0;0;0;0.23097
10;100;0;0;0.0941641
20;100;0;0;0.130614
30;100;0;0;0.149318
