,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAB,kAN,kAOH,kNH,RMSE,Mass_error
0,0.3006307864792459,0.0010414278796216305,28.06992564608164,19.253390802488397,0.33965714781267964,44.851456149193424,2163.1995216942028,150.42697462022846,32.65993445495078,3830.8330010094896,44.7133564074141,263.4093919837412
1,0.3077502459276413,0.0010940060868454386,29.400347141777274,23.84401565837819,0.3214893978223636,48.918618780439616,117.68357652736239,6.378194055599614,328.98080073914616,3711.977955401712,47.3339619114469,281.84569890440764
2,0.3057199085553245,0.0010018199017392086,28.56750882565948,27.555037960116913,0.32359811300761765,49.9891427092557,1671.0566981697662,5.793241982164096,494.7422332002533,310.7250721851158,47.44316644711792,282.6019325205071
3,0.3057199085553245,0.0010018199017392086,28.56750882565948,27.555037960116913,0.3235981130076176,49.98914270925569,1671.056698168864,5.793241982164095,494.7422332002532,310.7250721829755,47.443167326045874,282.60192559701636
4,0.3039224393054415,0.0010000000000000009,28.29542346459469,19.78002919036109,0.3098804847464814,45.39580396901049,1792.5209603233147,5.783408011956563,451.3668483857096,2929.1451063236345,47.35732849366023,283.28651061121036
5,0.3057199085553245,0.0010018199017392086,28.56750882565948,27.55503796011691,0.32359811300761765,49.9891427092557,1671.056698168864,5.793241982164096,494.7422332002533,310.7250721829166,47.44316644711658,282.60193252051295
6,0.3033829129555412,0.0010077171497246962,28.28031117918809,18.391710561379,0.3190001271727181,48.53421555643435,307.38820754942606,5.824107889545838,424.45085246514554,1704.210374744652,47.37713789510171,283.36695555283046
7,0.309558585163781,0.0010935789363328394,29.999949087399195,7.3623199873421195,0.337744859949895,49.99874478448311,2953.6709137626044,6.515065623161803,499.65342956736015,3326.1333763091056,46.91493390864413,276.44896886096905
8,0.3057199085553245,0.0010018199017392086,28.56750882565948,27.555037960116913,0.32359811300761765,49.9891427092557,1671.0566981697662,5.793241982164096,494.7422332002533,310.7250721851158,47.44316644711792,282.6019325205071
9,0.3057199085553245,0.0010018199017392086,28.56750882565948,27.55503796011691,0.32359811300761765,49.9891427092557,1671.056698168864,5.793241982164096,494.7422332002533,310.7250721829166,47.44316644711658,282.60193252051295
10,0.3039224393054415,0.0010000000000000009,28.29542346459469,19.78002919036109,0.3098804847464814,45.39580396901049,1792.5209603231897,5.783408011956563,451.36684838570955,2929.1451063236336,47.35732849366023,283.2865106112106
11,0.3057199085553245,0.0010018199017392086,28.56750882565948,27.555037960116913,0.3235981130076176,49.98914270925569,1671.056698168864,5.793241982164095,494.7422332002532,310.7250721829755,47.443167326045874,282.60192559701636
12,0.29964682904073797,0.0010031796840598683,27.72544305482674,18.25307798576159,0.3608123619998237,49.842389873830406,1633.5771966020375,223.02320298560028,31.445125128626543,4122.096911132601,44.47076243287442,260.805681605319
13,0.2997028225002929,0.001003231428655336,27.729383746022815,18.24678274156234,0.3603742662538362,49.84317418737059,1631.601330997393,222.97741051653753,31.44779394175014,4124.513293952041,44.49179417742571,261.0208155642732
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
