t,apa_mm,amox_mm,aoh_mm,ester_mm,apa_dot,amox_dot,aoh_dot,ester_dot
0.0,40.1,0.0,0.0,80.1,-0.09962844049829986,0.09526125751604742,0.04103081755748794,-0.13798205242415626
2.0,39.89016853720207,0.15702652307558534,0.056511117515428255,79.82469560142084,-0.09837408521937734,0.09412796679165186,0.04168186857240861,-0.13743260532757068
4.0,39.69466473847974,0.3441576656034486,0.14051824288696768,79.55037803718669,-0.09713170328415283,0.09300486987821094,0.04232372986607291,-0.13688531812312885
6.0,39.50163378804503,0.5290527598504553,0.22579994799609424,79.27715289512396,-0.09590122537957521,0.09189190885780946,0.04295645768429869,-0.1363401816252356
8.0,39.31105194714971,0.7117320196847693,0.31233802213774864,79.00501588300511,-0.0946825821925934,0.09078902581253227,0.04358010827290376,-0.13579718664829574
10.0,39.122895615671624,0.8922155431387238,0.40011436709850734,78.73396272697387,-0.09347570441015629,0.08969616282446423,0.04419473787770596,-0.13525632400671414
12.0,38.93714133211475,1.070523312408822,0.48911099715658246,78.46398917154508,-0.09228052271921275,0.08861326197569017,0.04480040274452311,-0.1347175845148956
14.0,38.753765773609146,1.246675193855737,0.5793100390818217,78.19509097960484,-0.09109696780671167,0.08754026534829493,0.04539715911917305,-0.13418095898724494
16.0,38.57274575591098,1.420690938004311,0.6706937321357084,77.9272639324104,-0.08992497035960197,0.08647711502436335,0.04598506324747359,-0.133646438238167
18.0,38.39405823340251,1.5925901795435562,0.7632444280713617,77.66050382959018,-0.08876446106483253,0.08542375308598028,0.046564171375242575,-0.1331140130820666
20.0,38.21768029909212,1.7623924373266544,0.8569445911335362,77.39480648914387,-0.08761537060935223,0.08438012161523056,0.04713453974829782,-0.13258367433334858
22.0,38.04358918461428,1.9301171143709572,0.9517767980586224,77.13016774744227,-0.08647762968010997,0.08334616269419905,0.047696224612457164,-0.13205541280641778
24.0,37.87176226022956,2.095783497857986,1.0477237380746462,76.8665834592274,-0.08535116896405465,0.08232181840497056,0.04824928221353843,-0.131529219315679
26.0,37.702177034824636,2.2594107591334316,1.144768212901269,76.6040494976125,-0.08423591914813516,0.08130703082962995,0.048793768797359444,-0.13100508467553706
28.0,37.534811155912294,2.4210179537071546,1.242893136749789,76.34256175408193,-0.08313181091930039,0.08030174205026205,0.04932974060973804,-0.13048299970039684
30.0,37.36964240963141,2.580624021253185,1.3420815363231384,76.0821161384913,-0.08203877496449923,0.07930589414895173,0.04985725389649204,-0.1299629552046631
32.0,37.206648720746976,2.738247785609723,1.442316550815886,75.8227085790674,-0.08095674197068056,0.0783194292077838,0.050376364903439275,-0.12944494200274073
34.0,37.04580815265007,2.893907954779138,1.5435814319142362,75.56433502240819,-0.07988564262479331,0.07734228930884311,0.050887129876397576,-0.1289289509090345
36.0,36.88709890735788,3.04762312092797,1.6458595437960288,75.30699143348284,-0.07882540761378633,0.07637441653421452,0.051389605061184764,-0.12841497273794927
38.0,36.730499325513705,3.199411760386927,1.7491343631307397,75.05067379563171,-0.07777596762460853,0.07541575296598285,0.05188384670361867,-0.12790299830388988
40.0,36.575987886386926,3.349292233650889,1.85338947907948,74.79537811056633,-0.0767372533442088,0.07446624068623296,0.052369911049517125,-0.12739301842126113
42.0,36.42354320787305,3.4972827853789035,1.9586085932949966,74.54110039836944,-0.07570919545953606,0.07352582177704968,0.05284785434469796,-0.12688502390446788
44.0,36.27314404649366,3.6434015443941887,2.064775519921672,74.28783669749497,-0.07469172465753915,0.07259443832051786,0.053317732834978995,-0.1263790055679149
46.0,36.124769297396476,3.7876665236841323,2.1718741855955246,74.03558306476802,-0.073684771625167,0.07167203239872233,0.053779602766178054,-0.12587495422600709
48.0,35.978397994355284,3.930095620400292,2.279888629444208,73.7843355753849,-0.0726882670493685,0.07075854609374796,0.054233520384112985,-0.1253728606931492
50.0,35.83400930976999,4.070706615858395,2.388803003087012,73.53409032291312,-0.07170214161709251,0.06985392148767955,0.054679541934601596,-0.12487271578374615
52.0,35.691582554666596,4.2095171755383385,2.498601570634862,73.28484341929135,-0.07072632601528797,0.06895810066260198,0.055117723663461723,-0.12437451031220269
54.0,35.55109717869722,4.346544849084188,2.6092687086903186,73.03659099482947,-0.06976075093090374,0.06807102570060009,0.0555481218165112,-0.12387823509292369
56.0,35.41253277014007,4.481807070304179,2.720788906347578,72.78932919820853,-0.06880534705088873,0.06719263868375869,0.05597079263956784,-0.12338388094031394
58.0,35.275869055899456,4.615321157170718,2.833146765192473,72.54305419648082,-0.06786004506219181,0.06632288169416264,0.056385792378449484,-0.1228914386687783
60.0,35.14108590150579,4.747104311820383,2.9463269993024714,72.29776217506978,-0.06692477565176189,0.0654616968138968,0.056793177278973955,-0.1224008990927216
62.0,35.008163311115595,4.877173620553916,3.0603144352466765,72.05344933777002,-0.06599946950654785,0.06460902612504597,0.057193003586959085,-0.12191225302654865
64.0,34.87708142751149,5.005546053836233,3.1750940120858266,71.81011190674738,-0.0650840573134986,0.06376481170969504,0.057585327548222695,-0.12142549128466429
66.0,34.747820532102196,5.132238466296419,3.290650781372298,71.56774612253889,-0.06417846975956303,0.06292899564992883,0.05797020540858262,-0.12094060468147333
68.0,34.62036104492253,5.257267596727728,3.4069699071501,71.32634824405275,-0.06328263753169001,0.06210152002783218,0.05834769341385669,-0.12045758403138063
70.0,34.49468352463342,5.380650068087585,3.5240366659548794,71.08591454856837,-0.06239649131682845,0.06128232692548993,0.05871784780986272,-0.11997642014879098
72.0,34.37076866852191,5.502402387497581,3.6418364468139175,70.84644133173632,-0.061519961801927245,0.060471358424986944,0.05908072484241857,-0.11949710384810922
74.0,34.24859731250111,5.622540946243482,3.760354751246132,70.6079249075784,-0.06065297967393527,0.05966855660840804,0.05943638075734202,-0.11901962594374019
76.0,34.128150431110264,5.741082019775219,3.8795771932620755,70.37036160848756,-0.05979547561980144,0.05887386355783806,0.05978487180045093,-0.11854397725008872
78.0,34.0094091375147,5.858041767706896,3.9994894993639383,70.13374778522795,-0.05894738032647464,0.05808722135536186,0.060126254217563124,-0.11807014858155962
80.0,33.89235468350586,5.973436233816785,4.120077508545542,69.89807980693496,-0.058108624480903745,0.05730857208306427,0.06046058425449642,-0.11759813075255772
82.0,33.77696845950128,6.087281346047329,4.241327172292349,69.6633540611151,-0.05727913877003767,0.05653785782303015,0.06078791815706866,-0.11712791457748786
84.0,33.6632319945446,6.1995929165051376,4.363224554581454,69.42956695364612,-0.05645885388082529,0.055775020657344326,0.06110831217109766,-0.11665949087075486
86.0,33.55112695630558,6.310386641460995,4.4857558318815896,69.19671490877693,-0.055647700500215516,0.05502000266809164,0.061421822542401264,-0.11619285044676354
88.0,33.440635151080045,6.4196781013498505,4.608907293153121,68.96479436912763,-0.05484560931515722,0.054272745937356946,0.06172850551679728,-0.11572798411991875
90.0,33.33173852378995,6.527482760770824,4.732665339848052,68.73380179568954,-0.05405251101259931,0.05353319254722508,0.06202841734010355,-0.1152648827046253
92.0,33.22441915798335,6.633815968487209,4.857016485910021,68.50373366782516,-0.053268336279490666,0.05280128457978087,0.0623216142581379,-0.11480353701528803
94.0,33.11865927583439,6.738692957426463,4.981947357774302,68.27458648326815,-0.052493015802780194,0.052076964117109194,0.06260815251671815,-0.11434393786631175
96.0,33.01444123814333,6.842128844680217,5.107444694367803,68.04635675812341,-0.05172648026941678,0.051360173241294854,0.06288808836166214,-0.1138860760721013
98.0,32.91174754433652,6.94413863150427,5.233495347109071,67.81904102686697,-0.050968660366349304,0.050650854034422724,0.06316147803878769,-0.1134299424470615
100.0,32.810560832466436,7.0447372033185935,5.360086279908286,67.59263584234611,-0.05021948678052667,0.04994894857857762,0.06342837779391262,-0.11297552780559719
102.0,32.71086387921162,7.143939329707322,5.487204569167266,67.36713777577926,-0.04947889019889778,0.04925439895584441,0.06368884387285478,-0.1125228229621132
104.0,32.61263959987675,7.241759664418769,5.614837403779462,67.14254341675607,-0.04874680130841151,0.048567147248307914,0.06394293252143199,-0.11207181873101434
106.0,32.51587104839258,7.338212745365409,5.7429720851299635,66.91884937323735,-0.04802315079601676,0.04788713553805298,0.06419069998546208,-0.11162250592670545
108.0,32.42054141731599,7.433312994623892,5.871596027095491,66.69605227155512,-0.047307869348662414,0.04721430590716446,0.06443220251076286,-0.11117487536359134
110.0,32.32663403782994,7.527074718435034,6.000696756044406,66.47414875641257,-0.04660088765329738,0.04654860043772719,0.06466749634315218,-0.11072891785607686
112.0,32.23413237974351,7.619512107203824,6.130261910836704,66.25313549088413,-0.04590213639687054,0.04588996121182601,0.06489663772844784,-0.11028462421856683
114.0,32.14302005149187,7.710639235499419,6.260279242824014,66.03300915641537,-0.04521154626633078,0.04523833031154576,0.06511968291246771,-0.10984198526546607
116.0,32.05328080013629,7.800470062055144,6.390736615849603,65.81376645282306,-0.044529047948627005,0.04459364981897129,0.06533668814102958,-0.10940099181117943
118.0,31.96489851136417,7.889018429768498,6.521622006248372,65.59540409829518,-0.043854572130708105,0.043955861816187436,0.0655477096599513,-0.10896163467011172
120.0,31.877857209488973,7.976298065701145,6.6529235028468605,65.37791882939086,-0.04318804949952296,0.04332490838527905,0.06575280371505068,-0.10852390465666775
122.0,31.792141057450287,8.06232258107892,6.784629306963239,65.16130740104049,-0.04252941074202048,0.04270073160833096,0.06595202655214558,-0.10808779258525239
124.0,31.707734356813802,8.14710547129183,6.916727732407318,64.94556658654557,-0.04187858654514954,0.04208327356742802,0.0661454344170538,-0.10765328927027044
126.0,31.6246215477713,8.230660115894052,7.049207205480542,64.73069317757884,-0.04123550759585905,0.04147247634465506,0.06633308355559317,-0.10722038552612674
128.0,31.542787209140677,8.312999778603928,7.18205626497599,64.51668398418423,-0.04060010458109789,0.040868282022096934,0.06651503021358153,-0.1067890721672261
130.0,31.462216058365925,8.394137607303971,7.315263562178378,64.30353583477684,-0.039972308187814956,0.040270632681838475,0.0666913306368367,-0.10635934000797337
132.0,31.382892951517135,8.474086634040871,7.44881786086406,64.09124557614297,-0.039352049102959134,0.03967947040596454,0.0668620410711765,-0.10593117986277335
134.0,31.304802883290506,8.552859775025476,7.582708037301019,63.87981007344011,-0.03873925801347932,0.03909473727655996,0.0670272177624188,-0.1055045825460309
136.0,31.227930987008335,8.630469830632814,7.716923080248882,63.66922621019694,-0.038133865606324424,0.03851637537570957,0.06718691695638136,-0.10507953887215082
138.0,31.152262534619023,8.706929485402073,7.8514520909589045,63.459490888313326,-0.037535802568443306,0.03794432678549823,0.06734119489888206,-0.10465603965553796
140.0,31.077782936697076,8.782251308036622,7.986284283173981,63.25060102806034,-0.03694499958678489,0.037378533588010764,0.06749010783573871,-0.10423407571059713
142.0,31.0044777424431,8.85644775140399,8.121408983128642,63.04255356808022,-0.03636138734829805,0.036818937865332024,0.06763371201276915,-0.10381363785173317
144.0,30.932332639683807,8.92953115253588,8.256815629549052,62.83534546538642,-0.035784896539931665,0.03626548169954685,0.06777206367579118,-0.1033947168933509
146.0,30.861333454871996,9.001513732628164,8.392493773653014,62.628973695363555,-0.03521545784863467,0.03571810717274009,0.06790521907062266,-0.10297730364985516
148.0,30.79146615308659,9.072407597040883,8.528433079149963,62.42343525176747,-0.034653001961355914,0.03517675636699658,0.0680332344430814,-0.10256138893565075
150.0,30.722716838032596,9.142224735298248,8.664623322240969,62.21872714672516,-0.0340974595650443,0.034641371364401166,0.06815616603898524,-0.10214696356514254
152.0,30.65507175204113,9.210977021088642,8.801054391618745,62.01484641073483,-0.03354876134664875,0.03411189424703869,0.068274070104152,-0.10173401835273532
154.0,30.588517276069425,9.278676212264616,8.93771628846763,61.81179009266588,-0.03300683799311811,0.03358826709699399,0.0683870028843995,-0.10132254411283392
156.0,30.523039929700786,9.345333950842885,9.074599126463609,61.60955525975889,-0.032471620191401304,0.03307043199635191,0.06849502062554558,-0.10091253165984321
158.0,30.458626371144643,9.410961763004346,9.211693131774291,61.40813899762563,-0.03194303862844722,0.03255833102719728,0.06859817957340808,-0.10050397180816796
160.0,30.395263397236523,9.475571059094058,9.348988643058929,61.20753841024907,-0.031421023991204736,0.03205190627161497,0.06869653597380479,-0.10009685537221302
162.0,30.33293794343805,9.539173133621246,9.486476111468411,61.00775061998336,-0.030905506966622767,0.0315510998116898,0.06879014607255357,-0.09969117316638325
164.0,30.271637083836957,9.60177916525931,9.624146100645257,60.80877276755385,-0.03039641824165018,0.03105585372950663,0.06887906611547226,-0.09928691600508344
166.0,30.211348031147075,9.663400216845822,9.761989286723626,60.61060201205707,-0.029893688503235885,0.030566110107150296,0.06896335234837865,-0.09888407470271843
168.0,30.15205813670834,9.72404723538252,9.899996458329309,60.41323553096075,-0.029397248438328777,0.03008181102670561,0.06904306101709058,-0.09848264007369303
170.0,30.093754890486792,9.783731052035309,10.038158516579736,60.216670520103804,-0.028907028733877724,0.02960289857025747,0.0691182483674259,-0.09808260293241208
172.0,30.03642592107456,9.842462382134272,10.176466475083974,60.02090419369634,-0.02842296007683165,0.02912931481989066,0.06918897064520242,-0.09768395409328043
174.0,29.980058995689895,9.90025182517365,10.314911459942719,59.825933784319645,-0.02794497315413942,0.028661001857690063,0.06925528409623796,-0.09728668437070288
176.0,29.924642020177135,9.957109864811866,10.45348470974831,59.63175654292622,-0.02747299865274995,0.028197901765740496,0.06931724496635036,-0.09689078457908427
178.0,29.870163039006727,10.013046868871502,10.592177575584717,59.43836973883973,-0.027006967259612116,0.02773995662612684,0.06937490950135745,-0.09649624553282943
180.0,29.81661023527522,10.068073089339318,10.730981521027548,59.24577065975505,-0.026546809661674803,0.027287108520933898,0.06942833394707705,-0.09610305804634317
182.0,29.76397193070526,10.122198662366243,10.869888122144046,59.05395661173824,-0.02609245654588692,0.02683929953224652,0.069477574549327,-0.09571121293403034
184.0,29.712236585645606,10.175433608267365,11.008889067493088,58.86292491922655,-0.02564383859919736,0.026396471742149555,0.06952268755392513,-0.09532070101029576
186.0,29.66139279907111,10.227787831521956,11.14797615812519,58.67267292502841,-0.025200886508555023,0.025958567232727853,0.06956372920668924,-0.09493151308954424
188.0,29.61142930858272,10.27927112077345,11.2871413075825,58.48319799032345,-0.02476353096090876,0.02552552808606623,0.06960075575343719,-0.09454363998618064
190.0,29.56233499040751,10.32989314882945,11.426376541898806,58.29449749466249,-0.024331702643207498,0.025097296384249554,0.06963382343998678,-0.09415707251460975
192.0,29.51409885939863,10.379663472661736,11.565673999599527,58.106568835967536,-0.02390533224240013,0.024673814209362682,0.06966298851215587,-0.09377180148923644
194.0,29.466710069035347,10.428591533406244,11.705025931701721,57.91940943053181,-0.023484350445435537,0.0242550236434904,0.06968830721576227,-0.0933878177244655
196.0,29.420157911423026,10.476686656363096,11.844424701714079,57.73301671301968,-0.02306868793926263,0.023840866768717592,0.06970983579662379,-0.09300511203470177
198.0,29.374431817293136,10.523958050996571,11.983862785636932,57.54738813646672,-0.022658275410830264,0.023431285667129084,0.0697276305005583,-0.0926236752343501
200.0,29.329521356003248,10.570414810935125,12.12333277196224,57.36252117227973,-0.02225304354708736,0.023026222420809733,0.0697417475733836,-0.0922434981378153
202.0,29.285416235537028,10.616065913971381,12.262827361673606,57.17841331023665,-0.021852923034982805,0.02262561911184438,0.06975224326091752,-0.09186457155950217
204.0,29.242106302504258,10.66092022206213,12.402339368246261,56.99506205848664,-0.02145784456146549,0.022229417822317854,0.06975917380897789,-0.09148688631381559
206.0,29.19958154214081,10.704986481328335,12.541861717647079,56.81246494355003,-0.021067738813484324,0.021837560634314995,0.06976259546338255,-0.09111043321516035
208.0,29.157832078308665,10.748273322055127,12.681387448334567,56.63061951031837,-0.020682536477988164,0.021449989629920674,0.06976256446994931,-0.09073520307794129
