t,apa_mm,amox_mm,aoh_mm,ester_mm,apa_dot,amox_dot,aoh_dot,ester_dot
0.0,20.0,0.0,0.0,80.0,-0.16493599157863156,0.14067797029189713,0.2142059885644418,-0.3673709198385625
2.0,19.681756739121024,0.27467501392915245,0.4291190398133305,79.27687869163525,-0.16084482356892507,0.13775495855533568,0.20920338830793855,-0.3551048951498501
4.0,19.364270639226902,0.5471874888660263,0.8434260607775628,78.57752996157409,-0.15662074738851414,0.13474350726298207,0.20527669705017854,-0.34451334065259365
6.0,19.05534937561329,0.8135959297364934,1.250893070499295,77.8977855965556,-0.15228323213861983,0.13165238610374763,0.20235086952029402,-0.33548138485924955
8.0,18.755200357317932,1.0737497664957039,1.6534467511634106,77.23464127065951,-0.1478517469204632,0.12849036476654366,0.2003508604474172,-0.3278941562822741
10.0,18.46399205517613,1.3275159684766293,2.052863694413057,76.58532240094061,-0.14334576083526537,0.12526621294028153,0.19920162456068036,-0.32163678343412355
12.0,18.18185400182075,1.5747790443900653,2.4507704013496467,75.94728414742883,-0.13878474298424737,0.12198870031387254,0.19882811658921568,-0.3165943948272543
14.0,17.908876791682207,1.8154410423246292,2.8486432825328563,75.3182114131291,-0.13418816246863027,0.11866659657622804,0.19915529126215545,-0.3126521189741227
16.0,17.645112080988483,2.049421549746761,3.2478086579806265,74.69601884402154,-0.12957548838963512,0.11530867141625933,0.20010810330863188,-0.309695084387185
18.0,17.390572587765107,2.2766576935007246,3.649442757169163,74.07885082906127,-0.12496618984848304,0.11192369452287776,0.20161150745777717,-0.3076084195788976
20.0,17.145232091835172,2.4971041398086045,4.054571719032936,73.46508150017854,-0.12037973594639505,0.10852043558499465,0.20359045843872361,-0.30627725306171677
22.0,16.909025434819334,2.7107330942703096,4.46407159196468,72.85331473227869,-0.11583559578459224,0.10510766429152132,0.20596991098060344,-0.30558671334809884
24.0,16.681848520135798,2.917534301863571,4.878668333815392,72.24238414324213,-0.11135323846429569,0.10169415033136914,0.20867481981254885,-0.30542192895050013
26.0,16.463558313000334,3.117515046943941,5.298937811894341,71.63135309392437,-0.10695213308672644,0.0982886633934494,0.2116301396636921,-0.30566802838137697
28.0,16.25397284042626,3.3107001532447975,5.725305802969048,71.01951468815601,-0.10265174875310558,0.09489997316667342,0.21476082526316542,-0.30621014015318565
30.0,16.052871191224465,3.4971319838773383,6.15804799326531,70.40639177274271,-0.09847155456465416,0.09153684933995257,0.21799183134010106,-0.3069333927783826
32.0,15.859993516003385,3.6768704413305855,6.597289978467182,69.79173693746525,-0.09443101962259326,0.08820806160219814,0.22124811262363123,-0.30772291476942404
34.0,15.675041027169017,3.8499929674713824,7.043007263716985,69.17553251507948,-0.09054961302814396,0.08492237964232148,0.22445462384288817,-0.30846383463876637
36.0,15.49767599892492,4.0165945435443975,7.495025263615307,68.55799058131635,-0.0868468038825273,0.08168857314923392,0.22753631972700414,-0.3090412808988658
38.0,15.327521767272206,4.1767876901721195,7.953019302220997,67.93955295488188,-0.08334206128696438,0.07851541181184676,0.23041815500511134,-0.3093403820621788
40.0,15.164162730009547,4.330702467354859,8.416514613051168,67.32089119745719,-0.08005485434267623,0.07541166531907137,0.23302508440634206,-0.3092462666411616
42.0,15.00714434673317,4.4784864744707535,8.884886339081202,66.70290661369847,-0.07700465215088396,0.07238610335981906,0.23528206265982848,-0.30864406314827053
44.0,14.855973138836866,4.620304850275758,9.357359532744741,66.08673025123704,-0.07421092381280861,0.06944749562300115,0.23711404449470286,-0.3074189000959619
46.0,14.710116689511977,4.756340272903655,9.833009155933693,65.47372290067926,-0.07169313842967126,0.06660461179752898,0.23844598464009742,-0.3054559059966921
48.0,14.569003643747408,4.886792959866046,10.310760079998232,64.86547509560661,-0.06947076510269298,0.06386622157231386,0.2392028378251444,-0.30264020936291747
50.0,14.43202370832962,5.011880668052356,10.789387085746794,64.26380711257563,-0.06756327293309483,0.06124109463626716,0.23930955877897603,-0.29885693870709423
52.0,14.298527651842626,5.131838693729834,11.267514863446081,63.670768971117965,-0.06599013102209789,0.058738000678300165,0.23869110223072462,-0.29399122254167875
54.0,14.167827304668013,5.24691987254355,11.74361801282106,63.08864043374034,-0.06477080847092322,0.056365709387324214,0.2372724229095223,-0.28792818937912734
56.0,14.039195558984906,5.3573945795163995,12.216021043054958,62.519931005924576,-0.06392477438079187,0.05413299045225066,0.23497847554450135,-0.2805529677318964
58.0,13.911866368770003,5.463550729049096,12.682898372789273,61.96737993612757,-0.06347149785292494,0.05204861356199081,0.23173421486479398,-0.2717506861124421
60.0,13.78503474979755,5.56569377492018,13.142274330123765,61.433956215781315,-0.0634304479885435,0.050121348405456,0.22746459559953253,-0.261406473033221
