,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAB,kAN,kAOH,kNH
0,0.015436850953349231,0.035160312762031444,1.3887710516466527,3.292768603323298,0.29827949236678863,5.793180975966734,1.0868139717167784,0.7288789901215875,6.824288209908932,72.06877588876712
1,0.08617783086114156,0.4659305695270026,1.8426450320204315,6.17540965185368,0.7789647063386984,16.18131276167889,0.5595323622545562,5.076927234797279,0.5646311700379594,13.359994449957115
2,0.36441197919143037,0.21585536783484702,1.8643680368707485,0.09922753066926632,0.4614491058807279,5.905914015848363,0.41636803577647946,0.29320963040393505,7.579263846632226,88.10616301274719
3,0.13622903850995607,0.3816188304123787,4.182708053795683,1.6846500723718671,0.6677565435584646,1.1431535287352357,1.102076422558032,7.746727127604075,3.3600635112804826,46.406243858211695
4,0.2340073464751834,0.2158539160807225,8.335129685272623,0.6073429967404982,0.4903011588530143,2.317339186083623,0.9298427525412644,1.08500993521883,15.039423332292778,14.416689329168177
5,0.20370439649556912,0.4301225185257949,1.7776260362638057,4.229613688198791,0.544557055655712,0.3847448951753782,3.93618039114837,0.393620384408826,8.247585763736357,5.354032455724262
6,0.08760720558686343,0.008107276405500538,1.3587854783024067,0.9437635760384947,0.7633779287866606,9.47904607579739,0.21521526295281396,5.330493749558669,0.43287305579904334,1.2430714687909097
7,0.14614094682264064,0.015544296442834548,5.832277313470583,1.053423480324202,0.6331859363054742,5.921686722807853,0.31527744050893586,7.909756544767034,7.641854676030512,27.18291307595211
8,0.32395706253908746,0.45835277072076036,1.3137157516043247,1.7564551048688524,0.2430441815807969,4.573630396681622,0.8127361406575466,2.851064652246962,0.9290468707537898,16.281840707541807
9,0.2124029490513921,0.007211973238554143,0.48110512903939157,12.356430003724759,0.5576926451573777,7.365563173541247,2.3586692383357715,2.876958936614645,3.3892771889791526,15.771483368060837
10,0.15350248379587447,0.01721852966239183,9.02330881497554,1.972611419031714,0.5965523032581066,3.876249825802372,2.8891902094387394,1.926879365362105,6.8541288791252235,30.810542288955975
11,0.3281187349629648,0.18380307193597215,1.3559010379362189,0.38615899408005416,0.4809421287803842,2.1160815757488693,2.509418014315987,5.8719710858388865,13.917622440073215,52.49351819844207
12,0.1253425929628569,0.30060612970289996,3.0683951089430783,0.37800105796840755,0.3541815412965806,0.4081634598514441,0.45884436422463365,3.031205274590493,3.3224221405397687,1.83358321611595
13,0.27645673951865973,0.33664216749640447,7.847783156523919,2.0447176713521027,0.16878387938164285,2.2348873531910303,1.966401789186744,0.783245842244664,3.4412722078164513,28.319602278550903
14,0.25422547441506377,0.4070291513649137,13.849625675451872,13.975676438767431,0.7764479470771098,9.699648353437906,2.742107914013138,2.941614460259211,17.965762808060834,55.24900456302106
