,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAB,kAN,kAOH,kNH
0,0.02032801391142343,0.1754336081948709,0.1953687393042917,0.002297739620006343,0.43006266836570173,0.034353193307833145,0.0010771930499035214,0.012351926652172796,17.20922871527514,0.08291233275563421
1,0.06682921793782257,0.07544051285980764,0.5663581925814565,0.00687419969847441,0.6581988500815407,10.725003655993014,0.0028746414314227025,0.3081708984235047,1.399631614312407,2.0617102652914463
2,0.3040057405494921,0.20921205094715417,1.6436479762793614,0.0004672597878334884,0.505132736199852,5.655009491662662,0.002247018395222185,0.5858631680268455,22.506631616875662,0.9989519398031863
3,0.13737493760434435,0.31846852152044525,0.3490375182498044,0.0004813062588204985,0.9384113357068301,10.923794728918395,0.00034519615880101035,0.14364600417223225,0.49754080647831916,1.0362252535732002
4,0.2480950759673703,0.04711675137571269,0.1213452628760908,0.0003694039102461534,0.7398469650680914,15.62336100966641,0.004624616665337015,0.12682062364794416,0.04564718155093473,1.416618363124128
5,0.2532099271909573,0.38189769293406084,0.3238674511676063,0.006521930090013551,0.48333248434244047,0.47037907953607716,0.002053143729873825,0.03841040121218938,2.681627674499083,0.011702872867660322
6,0.10289902097235484,0.009464799437924686,1.4113079771336499,0.0008518697606589125,0.7367739608984414,4.523335472139918,0.00029808077672377497,0.33874910114882273,22.960130848407047,2.147989710047154
7,0.1321583371454367,0.04585649401623173,0.13374531823650695,0.0016900599053084647,0.6363510119321972,2.984903965571187,0.004487091671650987,0.09858239615663235,3.5810534299361287,1.4345701439142986
8,0.3293100445039326,0.020692656804775944,0.8545245877321819,0.000763781708701983,0.14918362210052571,1.6196630084161459,0.0034304699150102366,0.058899315025049866,19.76843611018754,2.9162317111807052
9,0.28649692967046375,0.05272598645204642,0.36150050853483995,0.007989383826220433,0.39079969817315624,2.537135402268172,0.0008622109974979146,0.028112931298185154,1.642670869536242,0.1058739124180585
10,0.1034310783794024,0.2726202110767854,0.1343123935211046,0.012284982949678449,0.5314402525618208,0.9896816846983137,0.00034031590431550794,0.034937349893830294,7.460791630053744,0.14423635472906499
11,0.32499683324712975,0.018435262156605094,0.10330997123238947,0.00045069291242544687,0.5384988664241666,10.303622941916744,0.0037182652052324128,0.15166822712604505,24.93784959389824,1.07401146360141
12,0.12434674665630718,0.6602390091306218,0.5972095880129819,0.010065076067039247,0.9163990773752353,19.34283198115208,0.0038005539136556073,0.09543628255642256,1.466834667448732,0.22286350514105935
13,0.1517539680415325,0.04810162855752461,1.2736921303935034,0.0002865633972025132,1.5167208025201455,23.329481600970947,0.005795036624364039,0.07339671302358892,18.31740749635493,1.2071099237038139
14,0.18923169189441855,0.11884539161786116,0.7869043690097834,0.003543236130454947,1.036569127457188,24.980169951626863,0.0029829656840147556,0.24361871828712758,1.1887504968605338,0.5139389563706739
