,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAB,kAN,kAOH,kNH
0,6.876580909776327e-06,3.622881171260178e-05,0.001762059769643449,0.005123042729760164,0.00012899183114735484,0.005372089894236277,0.0006498696259685218,0.001982720400147465,0.012439663562258766,0.013364155447131553
1,3.0006135223190362e-05,3.1847440777145416e-05,0.0025413164147359718,0.001164291518954727,0.00031771511819711143,0.010916158560661148,0.00122262783304922,0.0035147242998199704,0.0031878829067039384,0.013947298527031596
2,5.902967615236275e-05,5.862898272675615e-05,0.001859152805608625,0.0006928287542035988,0.00047743615787921375,0.01860043880987799,0.0013218519153236589,0.001252265999655061,0.007696329741381905,0.014969795119393415
3,4.624865557008035e-05,8.30779480101562e-05,0.006581938577461105,0.001975488662014095,0.0006116678116195967,0.013756906657652146,0.002048783163013534,0.004229954164466266,0.011123055063700465,0.020809149108739506
4,7.201120554250699e-05,0.0002974315520977153,0.0013490026137785425,0.0007683051409905449,0.00027721177709330894,0.0019488138735893018,0.0003059332820925307,0.00027680731714254563,0.0015397697240684656,0.025858678283136597
5,4.873609810576225e-05,3.0659598658529636e-05,0.004004173182923801,0.0010267957815855054,0.0001882166139727657,0.0009402302040040084,0.0033151982773401262,0.013762186171883373,0.006403269967952442,0.08193243077317311
6,2.7027112447957874e-05,2.1700920881764055e-05,0.005053877838814611,0.014868754965902307,0.00020644250723271727,0.0008375281228783955,0.00013855276021216428,0.0009981145000399008,0.003058590781326391,0.0010971963152270068
7,4.7000450079270034e-05,0.0002675397675830174,0.004446526052879267,0.0047808292301549605,0.00014883824579957594,0.0027212675142452864,0.0004065768837131819,0.004692058785045552,0.003428818977761394,0.06466300118790375
8,9.273830067122811e-05,6.426180611589384e-05,0.005152878190144377,0.0014701093057742374,0.00015166540359452934,0.004699502351456521,4.8347837808071084e-05,0.0009393513547772362,0.003877625213777005,0.05590437426629478
9,5.777315299444028e-05,0.0002121007737242123,0.006627097400389595,0.002876692223760455,0.00013647982061815194,0.0013290292121456032,0.0018723610974636076,0.006452688449956285,0.0037606540990793194,0.010044137455365079
10,4.6473249852799976e-05,0.00035650904229035755,0.006182815584467922,0.010797138433493267,0.0001087004700223336,0.0004982799576270712,0.0006601794981607967,0.001486631864324088,0.012552201362858834,0.002368436528764394
11,3.6937126896186744e-05,7.914997193706524e-05,0.0005327500414533753,0.0025125156226824766,8.069534779099419e-05,0.0035464046104068682,0.001685943089232002,0.007594290604930086,0.0016753488991804073,0.029674506916307065
12,5.2008175096067834e-05,0.00016336122158683866,0.004745963760153062,0.002856996541662744,0.0004116204328079494,0.005005281891923304,0.001961734273416858,0.0005917350478113897,0.00882264768538011,0.03529510486299471
13,7.736113655522395e-05,0.00010200563425474785,0.00442141017106013,0.0002623198460328989,0.00018139345402663523,0.0033848121034716814,0.0007964146752517996,0.0007306487528676965,0.0026551766168058516,0.01944710234392972
14,3.3594684736610224e-05,0.00016086135896635137,0.003641980195059352,0.010255041698729728,0.00021994124089547547,0.005900116434387929,0.0029475587998581266,0.006603651234268633,0.00290353564351501,0.028171543928546535
