,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAB,kAN,kAOH,kNH
0,1.5334974483706977e-05,1.4499618011620132e-05,0.001494221023727922,5.228947771283073e-06,0.00011812862852838138,0.009977227848673378,2.6884845413716553e-07,9.826351436604866e-05,0.01533585832454021,7.125183320937342e-05
1,2.494514336377536e-05,2.123604229848683e-05,0.00024604871870693475,4.369969043455606e-06,0.00015907782246440564,0.004080342684600179,4.276656426941851e-06,7.582404785976011e-05,0.014752060265011207,0.0004083229977719945
2,7.670448178816634e-05,0.0003598693723821698,0.0010078732826559135,1.5335282445610028e-06,0.0002533272290463701,0.004403508220455838,5.065964430127401e-06,0.0002437856500921322,0.0020166337794047732,0.00020285509492609647
3,7.856792809724217e-05,0.0003229543607509858,0.0003418916543266081,2.5827747391879575e-06,0.0002811018349487431,0.010589346577832252,1.4068603233466736e-06,3.1276013943730614e-05,0.009547763712385481,0.0014205542050637209
4,8.73602730767575e-05,9.782273179661801e-05,0.002120318896827786,3.93108108067639e-06,0.0002746401946065622,0.0023419887252446787,2.275369046328468e-06,0.00042730748100720616,0.0013963921676657365,0.0013404341654308482
5,0.00013675667509981736,6.795127908008795e-05,0.0003409129048860194,8.522946965425285e-06,0.00018215636317953053,0.0032344806935154214,1.331835439118771e-06,0.00014938941265057613,0.010295821514250977,0.0032738675775111246
6,1.437064190317532e-05,4.669718561835994e-05,0.00018830313156639617,2.7053543940365684e-06,0.00024038335347748724,0.019970745669679133,7.854477373129463e-07,0.0005181953464102933,0.049142413390734184,0.0032014363788223812
7,2.946812974920292e-05,9.179565240367107e-05,0.0001900225309319633,1.7859971519218718e-06,0.00020705539781148743,0.011779338384418187,1.0189792337454005e-06,0.000255940759200544,0.006062647703182254,0.00221550729759151
8,7.117446655984128e-05,2.353275944049544e-05,0.0017854752995190668,2.275935678085538e-06,0.0004876412270212955,0.019086471444323,9.08877299939911e-07,0.00029618847614035063,0.002134232861694412,0.000702501636964895
9,3.408762788506707e-05,0.00016959233770388996,0.00035725474975829337,5.570624832468274e-06,0.0001490913281306332,0.0016238431404157778,2.3377497710790255e-06,0.00017816150490939707,0.005980756647126009,8.089458785398176e-05
10,2.2766486368274016e-05,7.390811919733839e-05,0.0007358156160940728,4.234750837452266e-06,0.0002333109632811188,0.018464657369550816,1.8193082410858273e-06,0.0004260398694529893,0.016475404354004883,0.0009153568843125045
11,3.7935885038478683e-05,0.00018570121958278176,0.0006949223405225859,4.855433941091373e-06,6.0088403475001644e-05,0.001759343375789519,3.2414969018156164e-06,0.00038214446749710185,0.002817449956898333,0.0005703500853045144
12,6.838867370890462e-05,0.000192006313634611,0.0008253607896038277,3.559087452661374e-07,0.0002379550074859477,0.013263568896786301,1.1491545685072009e-07,6.769138272493624e-05,0.0009272809756087709,0.00023284221047158984
13,3.84480094469852e-05,0.00020754534345286967,0.00033282310823748977,2.7805750275135457e-06,0.00044038708235881864,0.009329620913293212,7.18055959062281e-06,0.00019325640905712446,0.002103943956723514,0.0008657926742678399
14,7.264338020078457e-05,6.773873944635942e-05,0.0010286499925843452,3.4149727917089035e-06,0.0002785065707818125,0.00924931067278217,1.61685493479624e-06,0.0006771491968479458,0.009552297004150306,0.0009648844714205238
