,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAB,kAN,kAOH,kNH
0,5.03524806206153e-06,0.00020170733988752302,5.630638685299138e-05,0.00026691502208426974,8.414268744717847e-05,0.002707547348601039,6.938796230757327e-06,0.0009300194985728317,8.518110606556579e-05,0.000658544621478104
1,7.645638771806654e-06,0.00010981226953171159,0.00013489985108008397,0.0011518453645131294,0.0001905986133921005,0.005586294172643487,0.0006180476718069617,0.0008250610546750582,0.00036522271610448485,0.0012046979990706025
2,4.6217836064053555e-05,0.0001097844156893817,0.00028933120883615826,3.1924504122442285e-05,0.00015726375602675733,0.004086453973996634,0.0002735226184955433,0.001687273747212131,0.002430353718401405,5.5591781450905345e-05
3,3.037367554921824e-05,7.721334786541888e-05,0.0010397037894360737,0.00010065123769574634,0.00018649477981224762,0.00015898279511233034,0.0008651868560925758,0.0008906150294601991,0.0014083601044502425,0.0004209941228791117
4,8.819541665365939e-05,4.8170538787445446e-05,0.0006011309698728901,1.0559512020199688e-05,0.00013785911774320665,0.0028227642029890784,4.762570249742367e-05,0.0010365731093616804,0.00033283384522465756,0.0026171686882027496
5,5.36246421402469e-05,4.594658514783011e-05,0.0010412096311430985,0.00021935343035299135,0.00023445501257082104,0.004210950284223607,0.0003235079623577964,0.000994219349617629,0.0025854596517689826,0.0020460417238292775
6,1.1824063813004406e-05,3.987317323804167e-06,0.0001099149033704147,0.0004112514302333933,0.00013265203682459053,0.0043163010636023055,5.766825731198928e-05,0.0007034093544431851,0.000560951088124807,0.004121727510178778
7,2.462709476991523e-05,4.173668954566454e-05,0.0006696795554061395,0.000998506173594667,9.614479498505787e-05,0.0018173205093972656,3.477635600622308e-06,0.000390879247540554,0.0016232775332769471,0.00014709368268289085
8,8.963801547998646e-05,0.0001459458909617567,0.0046733731125079584,0.001009304698549569,6.029005100511394e-05,0.0002638461738322893,0.0005224110616637965,0.0002436068236683922,0.0018499948982706007,0.00045405152347137364
9,2.9062012047783365e-05,8.342881773703802e-05,0.00012973488748361213,0.0011750889856202964,4.34634097055422e-05,0.00024636152872689653,0.00013048182017031586,0.0011448116980279624,0.0005385888912776948,0.0017098105551312751
10,0.00010607797965119967,6.983967698295443e-06,0.0019332596215915863,3.4247174552320636e-05,0.00010585202719647922,0.001116174703886152,0.0001942311858396629,0.0001946338264021622,0.00015614813595962694,0.0011494361978797302
11,2.6029040553712086e-05,0.00024638656886627274,7.413088134677403e-05,0.0001571399580180509,0.00012859638552588555,0.0015034212475484284,0.00026515561052442213,4.978307742667047e-05,0.0015369935222474408,0.0033353277730155543
12,8.714842828922535e-05,0.00010301678094290984,0.0010785857755958442,5.188582568142172e-05,0.00020239264498801062,0.002672032553065234,0.0004674797495955347,0.0011700152355264897,0.0006954348152496218,0.0033618077754905135
13,0.00010317467159823873,0.000236728183750048,0.0015179262904442853,0.0002916196694487414,6.376787526469659e-05,0.0010025486445056544,0.000611412062171593,6.535259105489735e-05,0.001870095787577496,0.00012696739081811332
14,4.267640521626004e-05,0.00023981196706043662,0.0005856081646263977,6.46797634665929e-05,0.00024117640816586884,0.004404782376898729,1.633433896076748e-05,0.00019450906683156626,0.006073084376843954,0.0011077784323574123
