,kcat1,kcat2,Km1,Km2,Tmax,Ken,kAB,kAN,kAOH,kNH
0,1.4095898369043457e-05,0.00017569366023991885,0.00014599969700122362,2.8923010142529904e-06,0.00015933345009645934,3.2209490476983846e-05,6.916358576240305e-07,6.669250243170855e-06,0.011343920362885033,5.046715558174806e-05
1,1.5221874696145693e-05,2.970833152273624e-05,0.0003831010768461724,2.5929159096905116e-06,0.00021171968747262543,0.01272715354703081,2.364085475627232e-06,0.00018166950459938829,0.0009622708914580999,0.0010315277750209172
2,3.5900658472299505e-05,0.0001688271124302711,0.0006161370692610016,5.793883850820783e-07,0.0002046582633700385,0.003808958288052538,1.1070137067758156e-06,0.0002467184244824929,0.014244607988104228,0.0004815764760282772
3,3.7433903172516626e-05,0.00012299312744727084,0.00027198848247061616,5.286408530545776e-07,0.0003176225941473536,0.006661291295095687,2.5886905745735804e-07,4.872460468488457e-05,0.0003010500881725988,0.0006442430038952723
4,8.008925498297984e-05,2.071577305145589e-05,4.702371083568128e-05,3.184457623937381e-07,0.000335438776373487,0.006025523467501512,1.5787393730406644e-06,0.00012580079765622134,2.052708957860675e-05,0.0022046856120619424
5,8.350607274076995e-05,0.0005183972378770178,0.00011638906356149624,7.125053872467445e-06,0.0001671656406825832,0.0002955164250341113,6.319075981732315e-07,1.3261560859602446e-05,0.0013175089266315833,9.345704613699523e-06
6,4.311568690832024e-05,4.025723791987019e-06,0.0009723825208775189,4.0405264195171745e-07,0.00012944563579588925,0.003158049776447277,2.0205876660830316e-07,0.0001350475513588521,0.014429951306220212,0.0008454076394779701
7,3.0513893420064852e-05,3.0163512413789608e-05,6.904568135789807e-05,2.5016110802360756e-06,9.76404353572945e-05,0.0026548378053336897,3.337416119391756e-06,5.494236056639686e-05,0.0014279228810977667,0.0006382050944273073
8,4.669560930579061e-05,1.695726192078517e-05,0.0003313574609701294,5.52742570187707e-07,4.3511407514555416e-05,0.0008556709680916747,2.9335374843692737e-06,2.375539215699915e-05,0.012706950123744301,0.002020063160195671
9,5.680283322995955e-05,3.5795799403468265e-05,0.00042745156072080054,6.847006935363248e-06,7.048014712029381e-05,0.0013816456008887772,3.2590975090035376e-07,2.814360205287541e-05,0.0009057413987059101,5.894026187928804e-05
10,2.4996396891817056e-05,0.0002723347617340425,5.3259661589760805e-05,8.091593454349975e-06,0.00010623105062421772,0.0008670404026859082,1.3455402714383357e-07,1.858284910652842e-05,0.006187730554471563,9.2553887529667e-05
11,2.5372350343401412e-05,7.5286238629593975e-06,4.972214795910698e-05,2.95764933871489e-07,0.00012522631798668916,0.005385748478060549,1.39012215317784e-06,8.280305356545798e-05,0.012956385859509556,0.0009338224330704258
12,4.660916014086943e-05,0.00041300730874300497,0.0002746196559077291,7.337821227067145e-06,0.0006652190753842041,0.0082746386704044,2.434280851277473e-06,3.72572215777681e-05,0.0011731623434162132,0.0001246040531960559
13,4.261290317155652e-05,2.4909623540659923e-05,0.000572271039493284,1.1248698698442891e-07,0.0006978950760567861,0.010248126514683075,5.614090800103519e-06,7.115527701447332e-05,0.012338352978562134,0.0007752021965004404
14,5.320278708135658e-05,5.8004495564834823e-05,0.0007510826286817301,1.75276350769025e-06,0.0003215315993872053,0.010384224416531746,1.9153490820497107e-06,0.00021284509672278926,0.0013019488014205474,0.00021382013986133408
